position,title
Q108315687,Governor of Kotayk
Q108315421,Governor of Shirak
Q108315141,Governor of Tavush
Q40338501,ambassador to Canada
Q76504248,ambassador to Denmark
Q30249691,ambassador to France
Q106834833,ambassador to Hungary
Q27481511,ambassador to Japan
Q108688996,ambassador to Romania
Q88008054,ambassador to the United Kingdom
Q30301578,ambassador to the United States of America
Q30249655,ambassador of Armenia
