item,itemLabel,startDate,endDate,sourceDate,psid
Q4070523,Mikael Harutyunyan,1995,2007-04-04,,Q4070523-5410CAEB-A56A-4A67-8694-C91345CC9B6C
Q2634821,Seyran Ohanyan,2007-05,2008-04-14,,Q2634821-DEE812BB-D0D0-41D4-8D21-C5D355C0870C
Q4496740,Yuri Khatchaturov,2008-04-15,2016-10-03,,Q4496740-A08D30E5-A6AF-4327-B865-40112D09392A
Q4059763,Movses Hakobyan,2016-10-03,2018-05-24,,Q4059763-2975B741-9F8A-4F78-B6BD-B90EFCF04C9E
Q20508173,Artak Davtyan,2018-05-24,2020-06-08,,Q20508173-4CA76780-4567-4021-BAE5-E03352419032
Q21210624,Onik Gasparyan,2020-06-08,2021-03-10,,Q21210624-7F6FC78F-FFA2-4795-9785-BC536B63CA67
Q13054869,Stepan Galstyan,2021-03-10,2021-03-22,,Q13054869-B8280EC9-C0BE-4EEC-BD24-ED60027F766E
Q20508173,Artak Davtyan,2021-03-22,2022-02-24,,Q20508173-00BA2C87-C1E1-4847-811C-FAE4720651EA
Q97660542,Kamo Kochunts,2022-02-24,,,Q97660542-88807e83-4809-f883-759f-d5c1741008be
