item,itemLabel,startDate,endDate,sourceDate,psid
Q2830950,Albert Bazeyan,1999-08-09,2001-01-10,,Q2830950-FA70BE30-6D12-46F1-B469-39D3F1FA167D
Q3435991,Robert Nazaryan,2001-01-11,2003-06-30,,Q3435991-6A0B291A-12F2-452D-8AE2-BBE998E65C47
Q2380073,Yervand Zakharyan,2003-07-01,2009-03-04,,Q2380073-ED24D56D-CAF1-444D-99D1-67EFAC2BAE55
Q1977367,Gagik Beglaryan,2009-06-11,2010-12-08,,Q1977367-E70E6CFA-BB9B-4AB9-9D41-D3A5441DE88B
Q1979923,Karen Karapetyan,2010-12-17,2011-11-15,,Q1979923-A8658411-F3E5-415A-8EA8-84C8D956E9E2
Q3515771,Taron Margaryan,2011-11-15,2018-07-09,,Q3515771-102E5679-F3D8-44B6-9077-B4D6BCD5BC97
Q4069098,Kamo Areyan,2018-07-09,2018-10-10,,Q4069098-587ABEF0-F91F-43C7-940E-2FDC2345C53D
Q5686767,Hayk Marutyan,2018-10-13,2021-12-22,,Q5686767-B335CFFD-8AA7-48A4-BF93-59BDAEA94C94
Q110235475,Hrachya Sargsyan,2021-12-22,,,Q110235475-60A05E3D-E85B-44FD-A778-1E3E94F51746
